pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,meta,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,HOMEBASE,,,,,,,,,,,"Sansevieria trifasciata Laurentii (Mother's Law Tongue) in Wicker Basket - 19cm,Sansevieria trifasciata Laurentii (Mother's Law Tongue) in Wicker Basket - 19cm",,,,,,,,,"                      £29.00,                  ,                              £29.00,                          ",Sold out,,"              SKU: 627953,            ",,,,,,,,2022-01-21 14:22:47,,,,https://www.homebase.co.uk/sansevieria-trifasciata-laurentii-mother-s-law-tongue-in-wicker-basket-19cm/13485866.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Spathiphyllum (Peace Lily) in Wicker Basket - 19cm,Spathiphyllum (Peace Lily) in Wicker Basket - 19cm",,,,,,,,,"                      £29.00,                  ,                              £29.00,                          ",Sold out,,"              SKU: 627950,            ",,,,,,,,2022-01-21 14:22:47,,,,https://www.homebase.co.uk/spathiphyllum-peace-lily-in-wicker-basket-19cm/13485864.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Chamaedorea elegans (Parlour Palm) Houseplant in Wicker Basket - 19cm,Chamaedorea elegans (Parlour Palm) Houseplant in Wicker Basket - 19cm",,,,,,,,,"                      £29.00,                  ,                              £29.00,                          ",Sold out,,"              SKU: 627952,            ",,,,,,,,2022-01-21 14:22:47,,,,https://www.homebase.co.uk/chamaedorea-elegans-parlour-palm-houseplant-in-wicker-basket-19cm/13485863.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Candy CSOEC9DCG Wifi Connected 9Kg Condenser Tumble Dryer - White,Candy CSOEC9DCG Wifi Connected 9Kg Condenser Tumble Dryer - White",,,,,,,,,"                      £299.00,                  ,                              £299.00,                          ",In stock,,"CSOEC9DCG,CSOEC9DCG,CSOEC9DCG Wifi Connected,CSOEC9DCG Wifi Connected,CSOEC9DCG Wifi Connected,CSOEC9DCG Wifi Connected,              SKU: 627923,            ",,,,,,,,2022-01-21 14:22:47,,,,https://www.homebase.co.uk/candy-csoec9dcg-wifi-connected-9kg-condenser-tumble-dryer-white/13482055.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Candy CMCL1572WKN 50/50 Fridge Freezer - White,Candy CMCL1572WKN 50/50 Fridge Freezer - White",,,,,,,,,"                      £269.00,                  ,                              £269.00,                          ",Sold out,,"CMCL1572WKN,CMCL1572WKN,              SKU: 627930,            ",,,,,,,,2022-01-21 14:22:47,,,,https://www.homebase.co.uk/candy-cmcl1572wkn-50-50-fridge-freezer-white/13482054.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Candy BCTDH7A1TE Integrated Wifi Connected 7Kg Heat Pump Tumble Dryer - White,Candy BCTDH7A1TE Integrated Wifi Connected 7Kg Heat Pump Tumble Dryer - White",,,,,,,,,"                      £600.00,                  ,                              £600.00,                          ",Sold out,,"BCTDH7A1TE Integrated,BCTDH7A1TE Integrated,BCTDH7A1TE,BCTDH7A1TE,BCTDH7A1TE Integrated Wifi Connected,BCTDH7A1TE Integrated Wifi Connected,BCTDH7A1TE Integrated Wifi Connected,BCTDH7A1TE Integrated Wifi Connected,              SKU: 627925,            ",,,,,,,,2022-01-21 14:22:47,,,,https://www.homebase.co.uk/candy-bctdh7a1te-integrated-wifi-connected-7kg-heat-pump-tumble-dryer-white/13482053.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Candy CDPH2L1049W Slimline Dishwasher - White,Candy CDPH2L1049W Slimline Dishwasher - White",,,,,,,,,"                      £259.00,                  ,                              £259.00,                          ",Sold out,,"CDPH2L1049W,CDPH2L1049W,              SKU: 627932,            ",,,,,,,,2022-01-21 14:22:48,,,,https://www.homebase.co.uk/candy-cdph2l1049w-slimline-dishwasher-white/13482052.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Candy CFT610/5S 60 cm Visor Cooker Hood - Silver,Candy CFT610/5S 60 cm Visor Cooker Hood - Silver",,,,,,,,,"                      £99.00,                  ,                              £99.00,                          ",Sold out,,"CFT610/5S,CFT610/5S,              SKU: 627933,            ",,,,,,,,2022-01-21 14:22:48,,,,https://www.homebase.co.uk/candy-cft610-5s-60-cm-visor-cooker-hood-silver/13482051.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Candy Rapido ROW41066DWMCE Wifi Connected 10Kg / 6Kg Washer Dryer with 1400 rpm - White,Candy Rapido ROW41066DWMCE Wifi Connected 10Kg / 6Kg Washer Dryer with 1400 rpm - White",,,,,,,,,"                      £419.00,                  ,                              £419.00,                          ",In stock,,"ROW41066DWMCE,ROW41066DWMCE,Rapido ROW41066DWMCE,Rapido ROW41066DWMCE,Rapido ROW41066DWMCE Wifi Connected 10Kg / 6Kg Washer Dryer with,Rapido ROW41066DWMCE Wifi Connected 10Kg / 6Kg Washer Dryer with,Rapido ROW41066DWMCE Wifi Connected 10Kg /,Rapido ROW41066DWMCE Wifi Connected 10Kg /,              SKU: 627928,            ",,,,,,,,2022-01-21 14:22:48,,,,https://www.homebase.co.uk/candy-rapido-row41066dwmce-wifi-connected-10kg-6kg-washer-dryer-with-1400-rpm-white/13482050.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Candy Ultra HCU1492DBBE/1 9Kg Washing Machine with 1400 rpm - Black,Candy Ultra HCU1492DBBE/1 9Kg Washing Machine with 1400 rpm - Black",,,,,,,,,"                      £279.00,                  ,                              £279.00,                          ",Sold out,,"Ultra HCU1492DBBE/1 9Kg Washing Machine with,Ultra HCU1492DBBE/1 9Kg Washing Machine with,Ultra HCU1492DBBE/1,Ultra HCU1492DBBE/1,HCU1492DBBE/1,HCU1492DBBE/1,              SKU: 627920,            ",,,,,,,,2022-01-21 14:22:48,,,,https://www.homebase.co.uk/candy-ultra-hcu1492dbbe-1-9kg-washing-machine-with-1400-rpm-black/13482049.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Zanussi ZPGF4030X Built In Electric Single Oven and Gas Hob Pack - Stainless Steel,Zanussi ZPGF4030X Built In Electric Single Oven and Gas Hob Pack - Stainless Steel",,,,,,,,,"                      £349.00,                  ,                              £349.00,                          ",In stock,,"ZPGF4030X,ZPGF4030X,              SKU: 627917,            ",,,,,,,,2022-01-21 14:22:48,,,,https://www.homebase.co.uk/zanussi-zpgf4030x-built-in-electric-single-oven-and-gas-hob-pack-stainless-steel/13482048.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Window
