pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,meta,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,appliancecity,,,,,,,,,,,"Stoves Appliances | Range Cookers, Ovens & More - Appliance City",,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:36,,,,https://www.appliancecity.co.uk/brand/stoves/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,"Zanussi Appliances | Washing Machines, Ovens & More - Appliance City",,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:37,,,,https://www.appliancecity.co.uk/brand/zanussi/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Siemens Washing Machines - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:37,,,,https://www.appliancecity.co.uk/laundry/washing-machines/siemens/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Bertazzoni Range Cookers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:37,,,,https://www.appliancecity.co.uk/cooking/range-cookers/bertazzoni/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,"Whirlpool Appliances | Laundry, Dishwashers & More - Appliance City",,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:37,,,,https://www.appliancecity.co.uk/brand/whirlpool/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Bosch DEM63AC00B Integrated 60cm Cooker Hood - SILVER - Appliance City,,,,,,,,,119.00,Awaiting Stock,,DEM63AC00B,,,,,,,,2022-01-05 18:12:37,,,,https://www.appliancecity.co.uk/extraction/integrated-hoods/bosch-dem63ac00b-integrated-60cm-cooker-hood/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Rangemaster CLA60ECBL/C Classic 60cm Ceramic Cooker - BLACK - Appliance City,,,,,,,,,661.00,"In stock,In stock",,CLA60ECBL/C,,,,,,,,2022-01-05 18:12:37,,,,https://www.appliancecity.co.uk/cooking/freestanding-cookers/rangemaster-cla60ecbl-c-classic-60cm-ceramic-cooker-black/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,"Steam Ovens & Combi Ovens | Miele, Bosch, Neff & More - Appliance City",,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:37,,,,https://www.appliancecity.co.uk/cooking/built-in-ovens/steam-ovens/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Miele G7160SCVI 60cm Fully Integrated Autodos PowerDisk Dishwasher - Appliance City,,,,,,,,,"1,349.00","Awaiting Stock,Complimentary PowerDisk detergent in the box!",,G7160SCVI,,,,,,,,2022-01-05 18:12:37,,,,https://www.appliancecity.co.uk/dishwashers/fully-integrated-dishwashers/miele-g7160scvi-60cm-fully-integrated-autodos-dishwasher/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Franke MRG611 MB Maris Single Bowl Fragranite Sink - MATT BLACK - Appliance City,,,,,,,,,369.00,Awaiting Stock,,MRG611 MB,,,,,,,,2022-01-05 18:12:37,,,,https://www.appliancecity.co.uk/sinks-taps/sinks/franke-mrg611-mb-maris-single-bowl-sink-matt-black/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Caple CR700 Ceramica Island Hood - COPPER - Appliance City,,,,,,,,,"1,829.00",Awaiting Stock,,CR700,,,,,,,,2022-01-05 18:12:38,,,,https://www.appliancecity.co.uk/extraction/island-hoods/caple-cr700-ceramica-island-hood/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Fisher Paykel CG905DLPX1 90cm LPG Gas Hob - STAINLESS STEEL - Appliance City,,,,,,,,,729.00,Awaiting Stock,,CG905DLPX1,,,,,,,,2022-01-05 18:12:38,,,,https://www.appliancecity.co.uk/cooking/hobs/gas-hobs/fisher-paykel-cg905dlpx1-90cm-lpg-gas-hob/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Bertazzoni MAS90-5I-MFE-D-CRE 90cm Master Series Induction Twin Range Cooker - CREAM - Appliance City,,,,,,,,,"2,599.00","Awaiting Stock,Check out the cooker & hood package price below!",,MAS90-5I-MFE-D-CRE,,,,,,,,2022-01-05 18:12:38,,,,https://www.appliancecity.co.uk/cooking/range-cookers/induction-range-cookers/bertazzoni-mas90-5i-mfe-d-cre-90cm-master-series-induction-twin-range-cooker/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Smeg FAB5RRD5 Retro Mini Bar Fridge Right Hand Hinge - RED - Appliance City,,,,,,,,,859.00,Awaiting Stock,,FAB5RRD5,,,,,,,,2022-01-05 18:12:38,,,,https://www.appliancecity.co.uk/refrigeration/fridges/freestanding-fridges/smeg-fab5rrd5-red-retro-mini-bar-fridge-right-hand-hinge-red/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
