pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,BetterBathrooms,,,,,,,,,,Addison Raised BTW Pan 440mm - Better Bathrooms,,,,,,,,,£158.46,,,BeBa_26917,,,,,,,,2021-09-28 12:41:11,,,,https://www.betterbathrooms.com/p/beba_26917/addison-beba_26917,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Evan Square Close Coulpled Cistern Inc. Fittings - Better Bathrooms,,,,,,,,,£71.28,,,BeBa_26906,,,,,,,,2021-09-28 12:41:11,,,,https://www.betterbathrooms.com/p/beba_26906/evan-beba_26906,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Evan Square Wall Hung Pan - Better Bathrooms,,,,,,,,,£176.51,,,BeBa_26908,,,,,,,,2021-09-28 12:41:11,,,,https://www.betterbathrooms.com/p/beba_26908/evan-beba_26908,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Addison Closed Back Close Coupled Pan - Better Bathrooms,,,,,,,,,£193.13,,,BeBa_26915,,,,,,,,2021-09-28 12:41:11,,,,https://www.betterbathrooms.com/p/beba_26915/addison-beba_26915,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Seren Close Coupled WC Pan - Better Bathrooms,,,,,,,,,£155.55,,,BeBa_26899,,,,,,,,2021-09-28 12:41:12,,,,https://www.betterbathrooms.com/p/beba_26899/seren-beba_26899,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Addison BTW Pan - Better Bathrooms,,,,,,,,,£116.03,,,BeBa_26916,,,,,,,,2021-09-28 12:41:12,,,,https://www.betterbathrooms.com/p/beba_26916/addison-beba_26916,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Evan Square Supreme Soft Close Seat & Cover - Better Bathrooms,,,,,,,,,£19.97,,,BeBa_26907,,,,,,,,2021-09-28 12:41:12,,,,https://www.betterbathrooms.com/p/evan-square-supreme-soft-close-seat-and-cover-beba_26907,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Addison Comfort CC Pan / Cistern / Seat & Cover Complete one carton - Better Bathrooms,,,,,,,,,£97.97,,,BeBa_26914,,,,,,,,2021-09-28 12:41:12,,,,https://www.betterbathrooms.com/p/beba_26914/addison-beba_26914,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Addison Full pedestal - Better Bathrooms,,,,,,,,,£26.1,,,BeBa_26913,,,,,,,,2021-09-28 12:41:13,,,,https://www.betterbathrooms.com/p/beba_26913/addison-beba_26913,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Addison Seat and Cover - Better Bathrooms,,,,,,,,,£27.34,,,BeBa_26911,,,,,,,,2021-09-28 12:41:13,,,,https://www.betterbathrooms.com/p/beba_26911/addison-beba_26911,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Addison 1TH Basin 550mm - Better Bathrooms,,,,,,,,,£60.87,,,BeBa_26912,,,,,,,,2021-09-28 12:41:14,,,,https://www.betterbathrooms.com/p/beba_26912/addison-beba_26912,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Addison Close couple Pan - Better Bathrooms,,,,,,,,,£136.77,,,BeBa_26909,,,,,,,,2021-09-28 12:41:14,,,,https://www.betterbathrooms.com/p/beba_26909/addison-beba_26909,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Addison Close Coupled Cistern - Better Bathrooms,,,,,,,,,£75.92,,,BeBa_26910,,,,,,,,2021-09-28 12:41:15,,,,https://www.betterbathrooms.com/p/beba_26910/addison-beba_26910,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Legend - Two-In-One Cistern & Wash Basin Carton A - Better Bathrooms,,,,,,,,,£278.24,,,BeBa_26897,,,,,,,,2021-09-28 12:41:16,,,,https://www.betterbathrooms.com/p/beba_26897/legend-beba_26897,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - Acrylic End Bath Panel - 700 x 510mm - Better Bathrooms,,,,,,,,,£14.73,,,A1/BeBa_24821,,,,,,,,2021-09-28 12:41:16,,,,https://www.betterbathrooms.com/p/grade-a1-acrylic-end-panel-700-x-510mm-a1beba_24821,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Legend - Two-In-One WC Pan c/w Seat & Cover Carton B - Better Bathrooms,,,,,,,,,£228.1,,,BeBa_26898,,,,,,,,2021-09-28 12:41:16,,,,https://www.betterbathrooms.com/p/beba_26898/legend-beba_26898,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Wall Hung Smart Bidet Toilet Combo Square - Built in Dryer & Spray - Square - Purificare - Better Bathrooms,,,,,,,,,£389.97,,,BeBa_26880,,,,,,,,2021-09-28 12:41:17,,,,https://www.betterbathrooms.com/p/e401-wall-mounted-square-bidet-beba_26880,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,1468mm White Toilet and Sink Unit with Storage Unit and Square Toilet - Harper - Better Bathrooms,,,,,,,,,£449.97,,,BUN/BeBa_25981/77326,,,,,,,,2021-09-28 12:41:18,,,,https://www.betterbathrooms.com/p/harper-toilet-basin-and-storage-combination-unit-1468mm-with-square-btw-white-gloss-bunbeba_2598177326,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Back to Wall Smart Bidet Toilet Combo Square - Built in Dryer & Spray - Purificare - Better Bathrooms,,,,,,,,,£359.97,,,BeBa_26881,,,,,,,,2021-09-28 12:41:19,,,,https://www.betterbathrooms.com/p/e401-floor-mounted-square-bidet-beba_26881,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
